time_s,index,name,x,y,z,vx,vy,vz
4560,2,sat_2,6.94806e+06,-812881,-1.07873e+06,1432.04,4433.2,5883.05
4560,3,sat_3,6.41503e+06,1.80016e+06,2.38889e+06,-3171.31,4093.1,5431.73
4560,4,sat_4,3.43168e+06,3.7256e+06,4.94404e+06,-6563.32,2189.57,2905.66
4560,5,sat_5,-862463,4.22799e+06,5.61073e+06,-7448.37,-550.293,-730.263
4560,6,sat_6,-4.82717e+06,3.11543e+06,4.13431e+06,-5488.39,-3079.97,-4087.26
4560,7,sat_7,-6.94806e+06,812881,1.07873e+06,-1432.04,-4433.2,-5883.05
4560,8,sat_8,-6.41503e+06,-1.80016e+06,-2.38889e+06,3171.31,-4093.1,-5431.73
4560,9,sat_9,-3.43168e+06,-3.7256e+06,-4.94404e+06,6563.32,-2189.57,-2905.66
4560,10,sat_10,4.34394e+06,4.09441e+06,-3.80343e+06,-1617.26,5834.46,4433.72
4560,11,sat_11,4.33315e+06,4.13286e+06,-3.77404e+06,-1649.48,5803.9,4461.86
4560,12,sat_12,2.58775e+06,6.56303e+06,-574627,-4037.18,2113.85,5962.14
4560,13,sat_13,-507715,6.28399e+06,3.21772e+06,-4851.41,-2915.1,4927.51
4560,14,sat_14,-3.39031e+06,2.92863e+06,5.47987e+06,-3302.42,-6575.99,1471.28
4560,15,sat_15,-4.60259e+06,-1.87786e+06,5.03883e+06,-120.246,-6994.33,-2716.47
4560,16,sat_16,-3.53916e+06,-5.75663e+06,2.10608e+06,3121.95,-3954.14,-5561.7
4560,17,sat_17,-725370,-6.78846e+06,-1.86832e+06,4820.21,1041.7,-5656.39
4560,18,sat_18,2.44718e+06,-4.46291e+06,-4.91872e+06,4134.54,5522.35,-2953.57
4560,19,sat_19,4.40942e+06,69887,-5.53644e+06,1404.02,7271.79,1210
4560,20,sat_20,-6.03763e+06,3.59514e+06,849703,-1711.82,-4275.19,5925.1
4560,21,sat_21,-4.21546e+06,5.20161e+06,-2.29633e+06,-4891.89,-1546.81,5476.41
4560,22,sat_22,-5.88099e+06,3.92058e+06,378130,-2242.5,-3940.55,5979.77
4560,23,sat_23,-5.74414e+06,333651,4.12232e+06,2610.94,-5716.67,4100.85
4560,24,sat_24,-2.13651e+06,-3.7025e+06,5.64153e+06,6226.87,-4170.92,-379.161
4560,25,sat_25,2.91225e+06,-5.40148e+06,3.52744e+06,5862.74,102.586,-4683.17
4560,26,sat_26,6.05823e+06,-3.54209e+06,-922729,1627.95,4324.68,-5912.81
4560,27,sat_27,5.19092e+06,667291,-4.76541e+06,-3690.12,5683.75,-3223.72
4560,28,sat_28,878200,4.4348e+06,-5.44622e+06,-6560.33,3270.86,1605.57
4560,29,sat_29,-4.0178e+06,5.25834e+06,-2.51141e+06,-5075.41,-1313.65,5369.25
4560,30,sat_30,835177,-4.45613e+06,5.43557e+06,6566.64,3238.1,1645.66
4560,31,sat_31,-5.06723e+06,-4.79518e+06,1.19559e+06,3878.55,-2638.1,5857.61
4560,32,sat_32,-4.14044e+06,-5.22449e+06,2.3794e+06,4963.39,-1457.6,5436.41
4560,33,sat_33,-77341.1,-4.85403e+06,5.15097e+06,6625.57,2514.23,2468.77
4560,34,sat_34,4.83393e+06,-1.17737e+06,5.03458e+06,4199.95,5589.93,-2725.32
4560,35,sat_35,6.00671e+06,3.66917e+06,746102,-1830.02,4203.89,-5940.76
4560,36,sat_36,1.83709e+06,5.32586e+06,-4.28489e+06,-6333.35,-960.388,-3909.05
4560,37,sat_37,-4.04616e+06,2.10275e+06,-5.4136e+06,-5050.02,-5275.93,1725.14
4560,38,sat_38,-6.18896e+06,-3.07917e+06,-1.52169e+06,922.287,-4706.18,5771.96
4560,39,sat_39,-2.56827e+06,-5.39728e+06,3.79123e+06,6040.75,248.17,4445.45
4560,40,sat_40,-737004,6.79096e+06,1.85466e+06,-4818.23,1023.27,-5661.44
4560,41,sat_41,4.46849e+06,-402690,5.47453e+06,-1175.48,7259.62,1493.46
4560,42,sat_42,4.56898e+06,-1.21824e+06,5.26691e+06,-600.793,7156.55,2176.5
4560,43,sat_43,3.54643e+06,2.60487e+06,5.54414e+06,-3112.66,6727.36,-1169.72
4560,44,sat_44,-159121,6.61546e+06,2.51204e+06,-4878.26,1921.36,-5368.92
4560,45,sat_45,-4.14855e+06,4.67799e+06,-3.31752e+06,-2116.75,-5318.5,-4852.55
4560,46,sat_46,-3.4415e+06,-2.82538e+06,-5.50212e+06,3242.36,-6626.57,1374.74
4560,47,sat_47,1.68488e+06,-6.84107e+06,-678901,4542.57,528.333,5949.81
4560,48,sat_48,4.59935e+06,-1.74377e+06,5.08972e+06,-219.116,7033.24,2607.64
4560,49,sat_49,1.2447e+06,5.75353e+06,3.93034e+06,-4699.41,3959.19,-4307.51
4560,50,service_1,3.95059e+06,-2.99794e+06,-5.07726e+06,5564.51,4786.59,1513.83
4620,0,sat_0,1.30732e+06,-4.18644e+06,-5.5556e+06,7375.18,834.133,1106.93
4620,1,sat_1,5.14649e+06,-2.92445e+06,-3.88088e+06,5151.96,3283.71,4357.63
4620,2,sat_2,7.01988e+06,-545424,-723802,960.864,4479.02,5943.86
4620,3,sat_3,6.21191e+06,2.04194e+06,2.70974e+06,-3597.25,3963.5,5259.74
4620,4,sat_4,3.0312e+06,3.84935e+06,5.10826e+06,-6781.33,1934.05,2566.57
4620,5,sat_5,-1.30732e+06,4.18644e+06,5.5556e+06,-7375.18,-834.133,-1106.93
4620,6,sat_6,-5.14649e+06,2.92445e+06,3.88088e+06,-5151.96,-3283.71,-4357.63
4620,7,sat_7,-7.01988e+06,545424,723802,-960.864,-4479.02,-5943.86
4620,8,sat_8,-6.21191e+06,-2.04194e+06,-2.70974e+06,3597.25,-3963.5,-5259.74
4620,9,sat_9,-3.0312e+06,-3.84935e+06,-5.10826e+06,6781.33,-1934.05,-2566.57
4620,10,sat_10,4.23818e+06,4.43596e+06,-3.52989e+06,-1906.76,5546.7,4681.1
4620,11,sat_11,4.22548e+06,4.4725e+06,-3.49888e+06,-1938.19,5513.62,4707.2
4620,12,sat_12,2.34045e+06,6.6765e+06,-215977,-4203.42,1667.24,5988.81
4620,13,sat_13,-797576,6.09649e+06,3.50666e+06,-4807.38,-3332.73,4700.68
4620,14,sat_14,-3.58147e+06,2.52841e+06,5.557e+06,-3067.24,-6760.07,1098.98
4620,15,sat_15,-4.60049e+06,-2.29344e+06,4.86576e+06,190.197,-6853.62,-3050.58
4620,16,sat_16,-3.34481e+06,-5.98207e+06,1.76835e+06,3354.16,-3558.16,-5692.4
4620,17,sat_17,-434885,-6.71227e+06,-2.2037e+06,4859.35,1497.11,-5519.03
4620,18,sat_18,2.69013e+06,-4.12276e+06,-5.08586e+06,3961.24,5811.97,-2616.09
4620,19,sat_19,4.48468e+06,505759,-5.45269e+06,1104,7252.37,1580.7
4620,20,sat_20,-6.12806e+06,3.33153e+06,1.20325e+06,-1301.44,-4508.84,5855.85
4620,21,sat_21,-4.50025e+06,5.09835e+06,-1.96333e+06,-4597.89,-1894.25,5620.1
4620,22,sat_22,-6.00356e+06,3.67638e+06,735909,-1841.6,-4196.81,5942.19
4620,23,sat_23,-5.57597e+06,-9792.44,4.35987e+06,2992.8,-5727.6,3814.72
4620,24,sat_24,-1.75883e+06,-3.9451e+06,5.60738e+06,6358.27,-3912.95,-758.615
4620,25,sat_25,3.25788e+06,-5.38441e+06,3.2395e+06,5654.6,466.421,-4911.44
4620,26,sat_26,6.14359e+06,-3.27562e+06,-1.27539e+06,1216.35,4554.65,-5838.66
4620,27,sat_27,4.95916e+06,1.00674e+06,-4.94906e+06,-4032.5,5627.28,-2896.03
4620,28,sat_28,483070,4.62195e+06,-5.33894e+06,-6606.25,2965.35,1969.38
4620,29,sat_29,-4.31399e+06,5.16894e+06,-2.18439e+06,-4794.36,-1665.39,5527.65
4620,30,sat_30,1.22722e+06,-4.25297e+06,5.52325e+06,6497.07,3531.88,1275.99
4620,31,sat_31,-4.82442e+06,-4.94366e+06,1.54439e+06,4212.22,-2309.59,5765.18
4620,32,sat_32,-3.83446e+06,-5.30131e+06,2.70056e+06,5232.4,-1102.53,5265.05
4620,33,sat_33,320081,-4.69346e+06,5.28857e+06,6617.38,2836.29,2116.62
4620,34,sat_34,5.07598e+06,-839820,4.86098e+06,3865.67,5657.98,-3059.13
4620,35,sat_35,5.88483e+06,3.91382e+06,388388,-2231.15,3948.1,-5979.03
4620,36,sat_36,1.45363e+06,5.25751e+06,-4.51061e+06,-6444.35,-1317.39,-3612.35
4620,37,sat_37,-4.34078e+06,1.78216e+06,-5.29921e+06,-4767.11,-5406.98,2086.51
4620,38,sat_38,-6.12114e+06,-3.35512e+06,-1.17253e+06,1337.54,-4489.14,5862.85
4620,39,sat_39,-2.20088e+06,-5.37148e+06,4.05011e+06,6201.63,611.427,4180.95
4620,40,sat_40,-1.02441e+06,6.83858e+06,1.51145e+06,-4758.81,563.514,-5774.99
4620,41,sat_41,4.38897e+06,33408.3,5.553e+06,-1474.26,7272.08,1121.47
4620,42,sat_42,4.52372e+06,-786673,5.38676e+06,-907.513,7224.18,1817.12
4620,43,sat_43,3.35263e+06,3.00297e+06,5.46279e+06,-3345.38,6538.2,-1541.01
4620,44,sat_44,-451298,6.71729e+06,2.18504e+06,-4857.67,1471.61,-5527.36
4620,45,sat_45,-4.26708e+06,4.34963e+06,-3.60177e+06,-1832.87,-5623.03,-4619.14
4620,46,sat_46,-3.24012e+06,-3.21699e+06,-5.40857e+06,3467.75,-6422.75,1742.79
4620,47,sat_47,1.95385e+06,-6.79556e+06,-320780,4419.83,988.331,5983.53
4620,48,sat_48,4.57691e+06,-1.31854e+06,5.23578e+06,-528.654,7136.54,2259.34
4620,49,sat_49,960412,5.97929e+06,3.66411e+06,-4773.79,3563.42,-4563.69
4620,50,service_1,4.27631e+06,-2.70492e+06,-4.97631e+06,5289.23,4977.42,1850.23
4680,0,sat_0,1.74689e+06,-4.12796e+06,-5.47799e+06,7272.15,1114.6,1479.12
4680,1,sat_1,5.44499e+06,-2.72165e+06,-3.61175e+06,4794.68,3474.17,4610.37
4680,2,sat_2,7.06329e+06,-275761,-365947,485.803,4506.72,5980.62
4680,3,sat_3,5.98365e+06,2.27546e+06,3.01964e+06,-4008.63,3817.86,5066.47
4680,4,sat_4,2.61847e+06,3.95753e+06,5.25182e+06,-6971.91,1670.71,2217.1
4680,5,sat_5,-1.74689e+06,4.12796e+06,5.47799e+06,-7272.15,-1114.6,-1479.12
4680,6,sat_6,-5.44499e+06,2.72165e+06,3.61175e+06,-4794.68,-3474.17,-4610.37
4680,7,sat_7,-7.06329e+06,275761,365947,-485.803,-4506.72,-5980.62
4680,8,sat_8,-5.98365e+06,-2.27546e+06,-3.01964e+06,4008.63,-3817.86,-5066.47
4680,9,sat_9,-2.61847e+06,-3.95753e+06,-5.25182e+06,6971.91,-1670.71,-2217.1
4680,10,sat_10,4.11528e+06,4.75956e+06,-3.24208e+06,-2188.54,5236.52,4909.53
4680,11,sat_11,4.10072e+06,4.79404e+06,-3.20956e+06,-2219.05,5201.04,4933.49
4680,12,sat_12,2.08368e+06,6.76296e+06,143546,-4352.66,1213.9,5991.26
4680,13,sat_13,-1.08421e+06,5.88433e+06,3.78142e+06,-4743.9,-3736.87,4454.83
4680,14,sat_14,-3.75813e+06,2.11797e+06,5.61165e+06,-2819.66,-6916.81,722.234
4680,15,sat_15,-4.57978e+06,-2.69974e+06,4.67301e+06,499.871,-6685.19,-3372.34
4680,16,sat_16,-3.13693e+06,-6.18332e+06,1.42346e+06,3572.81,-3147.79,-5800.07
4680,17,sat_17,-142641,-6.60893e+06,-2.53016e+06,4878.83,1946.47,-5359.34
4680,18,sat_18,2.92221e+06,-3.76594e+06,-5.23244e+06,3771.92,6078.07,-2268.03
4680,19,sat_19,4.54181e+06,939585,-5.34689e+06,799.515,7203.62,1944.99
4680,20,sat_20,-6.1937e+06,3.05445e+06,1.55193e+06,-885.798,-4724.26,5762.91
4680,21,sat_21,-4.76683e+06,4.97446e+06,-1.62238e+06,-4285.29,-2234.03,5741.06
4680,22,sat_22,-6.10184e+06,3.41731e+06,1.09071e+06,-1433.26,-4436.1,5880.57
4680,23,sat_23,-5.38525e+06,-353197,4.57978e+06,3362.55,-5715.35,3513.16
4680,24,sat_24,-1.37403e+06,-4.17174e+06,5.55056e+06,6463.95,-3639.15,-1135
4680,25,sat_25,3.59034e+06,-5.34555e+06,2.93846e+06,5423.6,828.369,-5119.84
4680,26,sat_26,6.2041e+06,-2.9959e+06,-1.6229e+06,799.831,4766.21,-5740.89
4680,27,sat_27,4.70734e+06,1.34211e+06,-5.1127e+06,-4358.58,5548.04,-2556.62
4680,28,sat_28,85984.8,4.7904e+06,-5.21005e+06,-6625.45,2647.85,2325.23
4680,29,sat_29,-4.59273e+06,5.05863e+06,-1.84854e+06,-4493.92,-2010.39,5663.69
4680,30,sat_30,1.6143e+06,-4.03259e+06,5.58858e+06,6401.22,3811.38,901.165
4680,31,sat_31,-4.5621e+06,-5.07215e+06,1.88695e+06,4528.85,-1971.73,5649.43
4680,32,sat_32,-3.51297e+06,-5.3567e+06,3.01078e+06,5480.25,-743.012,5072.39
4680,33,sat_33,716209,-4.5139e+06,5.40479e+06,6582.42,3146.88,1755.91
4680,34,sat_34,5.2975e+06,-498872,4.66773e+06,3515.74,5703.13,-3380.55
4680,35,sat_35,5.73915e+06,4.14263e+06,29102.5,-2623.26,3676.34,-5993.11
4680,36,sat_36,1.06429e+06,5.16788e+06,-4.71808e+06,-6529.29,-1669.07,-3301.05
4680,37,sat_37,-4.61783e+06,1.45435e+06,-5.16338e+06,-4464.92,-5516.16,2439.44
4680,38,sat_38,-6.02856e+06,-3.6175e+06,-818623,1747.38,-4253.93,5930.01
4680,39,sat_39,-1.82458e+06,-5.32395e+06,4.2926e+06,6337.41,972.211,3899.53
4680,40,sat_40,-1.30768e+06,6.85853e+06,1.16213e+06,-4680.15,101.476,-5865.17
4680,41,sat_41,4.2917e+06,469371,5.60901e+06,-1767.08,7255.12,744.951
4680,42,sat_42,4.46015e+06,-351923,5.48482e+06,-1210.56,7262.59,1450.4
4680,43,sat_43,3.14526e+06,3.38893e+06,5.35934e+06,-3564.57,6322.58,-1906.07
4680,44,sat_44,-741649,6.79194e+06,1.8492e+06,-4817.43,1015.91,-5663.45
4680,45,sat_45,-4.36835e+06,4.00368e+06,-3.87144e+06,-1541.58,-5904.8,-4367.05
4680,46,sat_46,-3.02565e+06,-3.59559e+06,-5.29313e+06,3679.11,-6192.94,2103.78
4680,47,sat_47,2.2149e+06,-6.72255e+06,38638.4,4279.2,1444.33,5993.05
4680,48,sat_48,4.53595e+06,-887967,5.36066e+06,-836.054,7210.97,1901.89
4680,49,sat_49,672235,6.18086e+06,3.38307e+06,-4828.86,3153.22,-4801.41
4680,50,service_1,4.58487e+06,-2.40105e+06,-4.85538e+06,4992.66,5148.3,2179.28
4740,0,sat_0,2.17939e+06,-4.05278e+06,-5.37822e+06,7139.71,1390.56,1845.33
4740,1,sat_1,5.72146e+06,-2.50784e+06,-3.32801e+06,4418.01,3650.57,4844.47
4740,2,sat_2,7.07813e+06,-4982.51,-6612.02,8.7776,4516.19,5993.19
4740,3,sat_3,5.7312e+06,2.49977e+06,3.31731e+06,-4403.8,3656.78,4852.71
4740,4,sat_4,2.19514e+06,4.0497e+06,5.37413e+06,-7134.28,1400.6,1858.66
4740,5,sat_5,-2.17939e+06,4.05278e+06,5.37822e+06,-7139.71,-1390.56,-1845.33
4740,6,sat_6,-5.72146e+06,2.50784e+06,3.32801e+06,-4418.01,-3650.57,-4844.47
4740,7,sat_7,-7.07813e+06,4982.51,6612.02,-8.7776,-4516.19,-5993.19
4740,8,sat_8,-5.7312e+06,-2.49977e+06,-3.31731e+06,4403.8,-3656.78,-4852.71
4740,9,sat_9,-2.19514e+06,-4.0497e+06,-5.37413e+06,7134.28,-1400.6,-1858.66
4740,10,sat_10,3.97573e+06,5.06391e+06,-2.94114e+06,-2461.47,4905.15,5118.11
4740,11,sat_11,3.95937e+06,5.0962e+06,-2.90726e+06,-2490.94,4867.42,5139.82
4740,12,sat_12,1.81849e+06,6.82207e+06,502489,-4484.29,755.639,5969.46
4740,13,sat_13,-1.36646e+06,5.64837e+06,4.04088e+06,-4661.23,-4125.9,4190.97
4740,14,sat_14,-3.9196e+06,1.69896e+06,5.64361e+06,-2560.67,-7045.56,342.566
4740,15,sat_15,-4.54055e+06,-3.09512e+06,4.46135e+06,807.522,-6489.71,-3680.47
4740,16,sat_16,-2.91637e+06,-6.35955e+06,1.07281e+06,3777,-2724.69,-5884.27
4740,17,sat_17,150180,-6.47885e+06,-2.84639e+06,4878.58,2387.95,-5177.98
4740,18,sat_18,3.14246e+06,-3.39389e+06,-5.35784e+06,3567.35,6319.59,-1910.79
4740,19,sat_19,4.58056e+06,1.36961e+06,-5.21945e+06,491.794,7125.72,2301.42
4740,20,sat_20,-6.23428e+06,2.76501e+06,1.89433e+06,-466.571,-4920.56,5646.66
4740,21,sat_21,-5.01413e+06,4.83045e+06,-1.27486e+06,-3955.35,-2564.77,5838.79
4740,22,sat_22,-6.17543e+06,3.14441e+06,1.4411e+06,-1019.11,-4657.44,5795.17
4740,23,sat_23,-5.17274e+06,-695172,4.78116e+06,3718.7,-5679.99,3197.4
4740,24,sat_24,-983679,-4.3815e+06,5.47127e+06,6543.48,-3350.63,-1506.79
4740,25,sat_25,3.90827e+06,-5.28507e+06,2.62554e+06,5170.65,1186.97,-5307.53
4740,26,sat_26,6.2395e+06,-2.70406e+06,-1.96383e+06,380.077,4958.48,-5619.9
4740,27,sat_27,4.43648e+06,1.67205e+06,-5.25565e+06,-4667.02,5446.37,-2206.87
4740,28,sat_28,-311448,4.93948e+06,-5.0601e+06,-6617.84,2319.63,2671.67
4740,29,sat_29,-4.8529e+06,4.92785e+06,-1.50521e+06,-4175.29,-2347.26,5776.82
4740,30,sat_30,1.99485e+06,-3.79591e+06,5.63131e+06,6279.48,4075.45,522.689
4740,31,sat_31,-4.28133e+06,-5.18011e+06,2.22187e+06,4827.16,-1625.89,5510.83
4740,32,sat_32,-3.17727e+06,-5.39042e+06,3.30883e+06,5705.93,-380.485,4859.21
4740,33,sat_33,1.10944e+06,-4.31609e+06,5.49914e+06,6520.84,3444.74,1388.09
4740,34,sat_34,5.49758e+06,-155906,4.45559e+06,3151.6,5725.22,-3688.31
4740,35,sat_35,5.57025e+06,4.35468e+06,-330300,-3004.75,3389.7,-5982.95
4740,36,sat_36,670646,5.05735e+06,-4.90647e+06,-6587.81,-2013.99,-2976.39
4740,37,sat_37,-4.8762e+06,1.12067e+06,-5.00667e+06,-4144.66,-5603.02,2782.5
4740,38,sat_38,-5.9116e+06,-3.86525e+06,-461407,2150.15,-4001.52,5973.19
4740,39,sat_39,-1.4409e+06,-5.25489e+06,4.51774e+06,6447.57,1329.06,3602.33
4740,40,sat_40,-1.58565e+06,6.85074e+06,808107,-4582.55,-360.972,-5931.63
4740,41,sat_41,4.17707e+06,903436,5.64233e+06,-2052.75,7208.81,365.415
4740,42,sat_42,4.37855e+06,84250.5,5.56069e+06,-1508.71,7271.62,1077.8
4740,43,sat_43,2.92517e+06,3.76117e+06,5.23422e+06,-3769.34,6081.39,-2263.41
4740,44,sat_44,-1.029e+06,6.83911e+06,1.50589e+06,-4757.7,556.104,-5776.62
4740,45,sat_45,-4.45195e+06,3.64153e+06,-4.12546e+06,-1244.05,-6162.7,-4097.3
4740,46,sat_46,-2.79893e+06,-3.95964e+06,-5.15628e+06,3875.59,-5938.09,2456.27
4740,47,sat_47,2.467e+06,-6.62236e+06,397901,4121.27,1894.49,5978.32
4740,48,sat_48,4.47665e+06,-453804,5.46386e+06,-1140.07,7256.23,1536.75
4740,49,sat_49,381339,6.35742e+06,3.08833e+06,-4864.4,2730.28,-5019.71
4740,50,service_1,4.87503e+06,-2.08754e+06,-4.71497e+06,4676,5298.55,2499.63
4800,0,sat_0,2.60307e+06,-3.96121e+06,-5.2567e+06,6978.38,1660.89,2204.07
4800,1,sat_1,5.97479e+06,-2.28388e+06,-3.03081e+06,4023.46,3812.21,5058.97
4800,2,sat_2,7.06434e+06,265816,352750,-468.284,4507.39,5981.51
4800,3,sat_3,5.45555e+06,2.71398e+06,3.60157e+06,-4781.16,3480.91,4619.32
4800,4,sat_4,1.76293e+06,4.12549e+06,5.47471e+06,-7267.8,1124.83,1492.7
4800,5,sat_5,-2.60307e+06,3.96121e+06,5.2567e+06,-6978.38,-1660.89,-2204.07
4800,6,sat_6,-5.97479e+06,2.28388e+06,3.03081e+06,-4023.46,-3812.21,-5058.97
4800,7,sat_7,-7.06434e+06,-265816,-352750,468.284,-4507.39,-5981.51
4800,8,sat_8,-5.45555e+06,-2.71398e+06,-3.60157e+06,4781.16,-3480.91,-4619.32
4800,9,sat_9,-1.76293e+06,-4.12549e+06,-5.47471e+06,7267.8,-1124.83,-1492.7
4800,10,sat_10,3.8201e+06,5.34778e+06,-2.62832e+06,-2724.44,4553.93,5305.98
4800,11,sat_11,3.80201e+06,5.37774e+06,-2.59319e+06,-2752.75,4514.11,5325.37
4800,12,sat_12,1.54593e+06,6.85358e+06,859399,-4597.78,294.325,5923.52
4800,13,sat_13,-1.64318e+06,5.38956e+06,4.284e+06,-4559.71,-4498.23,3910.15
4800,14,sat_14,-4.06521e+06,1.27307e+06,5.65273e+06,-2291.32,-7145.82,-38.488
4800,15,sat_15,-4.48294e+06,-3.47798e+06,4.23165e+06,1111.91,-6267.99,-3973.7
4800,16,sat_16,-2.684e+06,-6.51006e+06,717819,3965.92,-2290.56,-5944.67
4800,17,sat_17,442394,-6.32257e+06,-3.1511e+06,4858.59,2819.78,-4975.67
4800,18,sat_18,3.35e+06,-3.0081e+06,-5.46158e+06,3348.34,6535.55,-1545.83
4800,19,sat_19,4.60078e+06,1.79409e+06,-5.0709e+06,182.085,7019,2648.54
4800,20,sat_20,-6.24965e+06,2.46438e+06,2.22907e+06,-45.4564,-5096.96,5507.56
4800,21,sat_21,-5.24115e+06,4.66689e+06,-922193,-3609.41,-2885.14,5912.9
4800,22,sat_22,-6.22405e+06,2.85879e+06,1.78566e+06,-600.849,-4859.95,5686.32
4800,23,sat_23,-4.93931e+06,-1.03434e+06,4.96321e+06,4059.8,-5621.65,2868.69
4800,24,sat_24,-589345,-4.57354e+06,5.36986e+06,6596.55,-3048.55,-1872.49
4800,25,sat_25,4.2104e+06,-5.20321e+06,2.30199e+06,4896.78,1540.76,-5473.74
4800,26,sat_26,6.24967e+06,-2.40129e+06,-2.29683e+06,-41.214,5130.7,-5476.18
4800,27,sat_27,4.14768e+06,1.99523e+06,-5.37735e+06,-4956.59,5322.66,-1848.19
4800,28,sat_28,-707621,5.06857e+06,-4.88967e+06,-6583.46,1982.04,3007.3
4800,29,sat_29,-5.09343e+06,4.77715e+06,-1.15579e+06,-3839.78,-2674.63,5866.58
4800,30,sat_30,2.36733e+06,-3.54387e+06,5.65126e+06,6132.33,4323.04,142.1
4800,31,sat_31,-3.98323e+06,-5.26712e+06,2.5478e+06,5105.95,-1273.48,5349.94
4800,32,sat_32,-2.82872e+06,-5.40233e+06,3.5935e+06,5908.52,-16.4189,4626.38
4800,33,sat_33,1.49818e+06,-4.10081e+06,5.57125e+06,6432.88,3728.66,1014.66
4800,34,sat_34,5.67543e+06,187691,4.22543e+06,2774.7,5724.15,-3981.14
4800,35,sat_35,5.37882e+06,4.54912e+06,-688367,-3374.09,3089.35,-5948.59
4800,36,sat_36,274287,4.92637e+06,-5.07501e+06,-6619.69,-2350.77,-2639.69
4800,37,sat_37,-5.11485e+06,782445,-4.82971e+06,-3807.63,-5667.21,3114.31
4800,38,sat_38,-5.77072e+06,-4.09736e+06,-102324,2544.22,-3732.92,5992.21
4800,39,sat_39,-1.05139e+06,-5.16457e+06,4.72459e+06,6531.64,1680.54,3290.56
4800,40,sat_40,-1.85721e+06,6.81524e+06,450814,-4466.41,-821.96,-5974.1
4800,41,sat_41,4.04554e+06,1.33385e+06,5.65283e+06,-2330.12,7133.34,-15.5992
4800,42,sat_42,4.27923e+06,520083,5.61407e+06,-1800.76,7251.23,700.851
4800,43,sat_43,2.69324e+06,4.1182e+06,5.08792e+06,-3958.87,5815.6,-2611.61
4800,44,sat_44,-1.31219e+06,6.85863e+06,1.15648e+06,-4678.73,94.045,-5866.43
4800,45,sat_45,-4.51753e+06,3.26466e+06,-4.36279e+06,-941.482,-6395.66,-3810.97
4800,46,sat_46,-2.56089e+06,-4.30768e+06,-4.99858e+06,4056.39,-5659.21,2798.82
4800,47,sat_47,2.70912e+06,-6.49537e+06,755554,3946.67,2336.98,5939.42
4800,48,sat_48,4.39923e+06,-17805.9,5.54495e+06,-1439.48,7272.14,1165.4
4800,49,sat_49,88900.5,6.50827e+06,2.78111e+06,-4880.27,2296.29,-5217.7
4800,50,service_1,5.14562e+06,-1.76565e+06,-4.55563e+06,4340.51,5427.56,2810.01
4860,0,sat_0,3.01623e+06,-3.85361e+06,-5.11391e+06,6788.83,1924.5,2553.9
4860,1,sat_1,6.20395e+06,-2.05068e+06,-2.72134e+06,3612.64,3958.42,5253
4860,2,sat_2,7.02198e+06,535540,710685,-943.45,4480.36,5945.64
4860,3,sat_3,5.15784e+06,2.9172e+06,3.87126e+06,-5139.18,3290.95,4367.24
4860,4,sat_4,1.32359e+06,4.18459e+06,5.55314e+06,-7371.91,844.514,1120.71
4860,5,sat_5,-3.01623e+06,3.85361e+06,5.11391e+06,-6788.83,-1924.5,-2553.9
4860,6,sat_6,-6.20395e+06,2.05068e+06,2.72134e+06,-3612.64,-3958.42,-5253
4860,7,sat_7,-7.02198e+06,-535540,-710685,943.45,-4480.36,-5945.64
4860,8,sat_8,-5.15784e+06,-2.9172e+06,-3.87126e+06,5139.18,-3290.95,-4367.24
4860,9,sat_9,-1.32359e+06,-4.18459e+06,-5.55314e+06,7371.91,-844.514,-1120.71
4860,10,sat_10,3.64902e+06,5.61002e+06,-2.30486e+06,-2976.4,4184.3,5472.39
4860,11,sat_11,3.62927e+06,5.63753e+06,-2.26864e+06,-3003.42,4142.53,5489.37
4860,12,sat_12,1.26713e+06,6.85737e+06,1.21283e+06,-4692.67,-168.179,5853.62
4860,13,sat_13,-1.91326e+06,5.10895e+06,4.50978e+06,-4439.74,-4852.38,3613.51
4860,14,sat_14,-4.19437e+06,842036,5.63899e+06,-2012.7,-7217.16,-419.386
4860,15,sat_15,-4.40721e+06,-3.84677e+06,3.98483e+06,1411.79,-6020.9,-4250.87
4860,16,sat_16,-2.44078e+06,-6.63424e+06,359927,4138.79,-1847.17,-5981.03
4860,17,sat_17,732818,-6.14071e+06,-3.44306e+06,4818.95,3240.19,-4753.23
4860,18,sat_18,3.54399e+06,-2.61015e+06,-5.54322e+06,3115.79,6725.06,-1174.61
4860,19,sat_19,4.60239e+06,2.21132e+06,-4.90184e+06,-128.362,6883.89,2984.95
4860,20,sat_20,-6.23973e+06,2.15378e+06,2.55479e+06,375.842,-5252.74,5346.19
4860,21,sat_21,-5.44697e+06,4.48446e+06,-565793,-3248.88,-3193.84,5963.09
4860,22,sat_22,-6.24748e+06,2.56161e+06,2.123e+06,-180.153,-5042.79,5554.47
4860,23,sat_23,-4.68589e+06,-1.36931e+06,5.12518e+06,4384.48,-5540.57,2528.39
4860,24,sat_24,-192627,-4.74708e+06,5.24673e+06,6622.92,-2734.14,-2230.62
4860,25,sat_25,4.49549e+06,-5.1003e+06,1.96913e+06,4603.11,1888.33,-5617.82
4860,26,sat_26,6.23456e+06,-2.08879e+06,-2.62053e+06,-462.339,5282.16,-5310.3
4860,27,sat_27,3.84209e+06,2.31034e+06,-5.47729e+06,-5226.1,5177.42,-1482.04
